date,meal,food,quant,calories,carbs,fat,protein,sodium,sugar
2024-09-05,dinner,"Arroz Blanco - Arroz Blanco Cocido, 100 gram",100,185.0,40.0,0.0,4.0,525.0,0.0
2024-09-05,dinner,"Peruvian Cau Cau - Guiso, 1 cup",1,425.0,0.0,16.0,0.0,0.0,0.0
2024-09-05,snacks,"Mahou - Cerveza Tostada 0,0, 330 ml",330,86.0,20.0,0.0,1.0,0.0,11.0
2024-09-05,snacks,"Supersol - Tortilla De Patatas, 140 g",140,189.0,21.0,8.0,6.0,0.0,0.0
2024-09-05,snacks,"Aceitunas - Aceitunas Pack 5, 3 olives",3,15.0,1.0,2.0,0.0,144.0,0.0
2024-09-05,snacks,"Salchichón - Salchichón payes, 9 gramo",9,134.0,1.0,11.0,8.0,1980.0,0.0
2024-09-06,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-06,breakfast,"Supersol - Tortilla De Patatas, 240 g",240,324.0,36.0,14.0,10.0,0.0,0.0
2024-09-06,breakfast,"Pan - Pan Blanco ✓, 15 g",15,38.0,8.0,0.0,1.0,75.0,1.0
2024-09-06,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-06,dinner,"familymart - mapu tofu, 1 package",1,507.0,10.0,10.0,10.0,0.0,0.0
2024-09-06,dinner,"Arroz Blanco - Arroz Blanco Cocido, 100 gram",100,185.0,40.0,0.0,4.0,525.0,0.0
2024-09-06,dinner,"Wonton, steamed, with meat, 4 piece",4,113.0,11.0,5.0,7.0,368.0,2.0
2024-09-06,dinner,"Eurest - Pork Chop Suey, 1 serving",1,223.0,18.0,16.0,2.0,110.0,2.0
2024-09-06,dinner,"Cerveza Día Sin - Cerveza Sin Alcohol, 1 lata (330ml)",1,69.0,16.0,0.0,1.0,0.0,6.0
2024-09-06,snacks,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-09-06,snacks,"Supersol - Tortilla De Patatas, 100 g",100,135.0,15.0,6.0,4.0,0.0,0.0
2024-09-07,breakfast,"Tostadas De Atún, 1.7 trozo",1.7,396.0,34.0,16.0,27.0,640.0,2.0
2024-09-07,lunch,"Pan - Pan Arabe, 40 gr",40,110.0,22.0,0.0,4.0,214.0,1.0
2024-09-07,lunch,"Hummus, plain, 6 tbsp",6,219.0,13.0,15.0,7.0,394.0,0.0
2024-09-07,lunch,"The Mediterranean Chef - Tabuleh, 8 tbsp",8,120.0,16.0,4.0,4.0,280.0,0.0
2024-09-07,lunch,"Shawarma - Chicken Shawarma, 1.2 wrap",1.2,516.0,54.0,11.0,46.0,600.0,4.0
2024-09-07,dinner,"Mahou - Cerveza Tostada 0,0, 330 ml",330,86.0,20.0,0.0,1.0,0.0,11.0
2024-09-07,dinner,"Linamar - Mejillones con tomate, 100 g",100,80.0,7.0,3.0,6.0,0.0,0.0
2024-09-07,dinner,"Migros-Vitello Tonnato - Vitello Tonnato, 0.5 Box",0.5,166.0,1.0,16.0,7.0,0.0,0.0
2024-09-07,dinner,"Ameztoi - Pasta Bolognesa, 500 gramo",500,630.0,83.0,22.0,26.0,1840.0,17.0
2024-09-07,dinner,"Pan - Pan Blanco ✓, 60 g",60,153.0,33.0,0.0,4.0,300.0,3.0
2024-09-07,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-09-08,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-08,breakfast,"226ERS - boisson de récupération vegan a la Vanille, 25 gramme",25,99.0,11.0,1.0,11.0,0.0,0.0
2024-09-08,breakfast,"Supersol - Tortilla De Patatas, 170 g",170,230.0,26.0,10.0,7.0,0.0,0.0
2024-09-08,lunch,"Morcilla de arroz - Morcilla, 100 gramo",100,284.0,17.0,21.0,6.0,0.0,0.0
2024-09-08,lunch,"Mahou - Cerveza Tostada 0,0, 330 ml",330,86.0,20.0,0.0,1.0,0.0,11.0
2024-09-08,lunch,"Ensaladilla: - Ensaladilla Rusa, 100 gr",100,190.0,8.0,15.0,5.0,120.0,3.0
2024-09-08,lunch,"Paella - Seafood Paella, 350 gram",350,462.0,64.0,13.0,16.0,4.0,1.0
2024-09-08,dinner,"Hacendado - Filete empanado, 252.5 g",252.5,365.0,48.0,8.0,36.0,0.0,0.0
2024-09-08,dinner,"Fresco - Criadilla De Toro, 200 gr",200,116.0,0.0,4.0,20.0,0.0,0.0
2024-09-08,dinner,"Air Frier - Fritas Air Frier, 180 g",180,212.0,34.0,7.0,1.0,144.0,0.0
2024-09-08,snacks,"ecocesta - corteza de lentejas, 32 gramo",32,124.0,22.0,2.0,4.0,0.0,0.0
2024-09-08,snacks,"Vodka tonic, 0.7 drink",0.7,132.0,10.0,0.0,0.0,14.0,10.0
2024-09-09,breakfast,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-09-09,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-09-09,breakfast,"Smoked salmon, 50 gram",50,59.0,0.0,2.0,9.0,336.0,0.0
2024-09-09,breakfast,"Silueta - Pan integral cereales sin corteza, 28 gramo",28,68.0,11.0,1.0,4.0,0.0,0.0
2024-09-09,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-09,lunch,"Pan - Pan Blanco ✓, 25 g",25,64.0,14.0,0.0,2.0,125.0,1.0
2024-09-09,dinner,"Peru - Arroz Chaufa De Pollo, 100 g",100,179.0,28.0,4.0,6.0,243.0,0.0
2024-09-09,dinner,"Homemade - Patatas Fritas, 60 gr",60,156.0,11.0,12.0,2.0,90.0,0.0
2024-09-09,dinner,"mayonesa - Mayonesa, 0.7 cucharada",0.7,63.0,0.0,7.0,0.0,0.0,0.0
2024-09-09,dinner,"Palacios - cuartos asados pollo, 1.2 racion",1.2,790.0,3.0,30.0,97.0,0.0,1.0
2024-09-10,breakfast,"Alea - Avena con manzana y canela, 60 g",60,214.0,36.0,3.0,8.0,0.0,6.0
2024-09-10,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-10,lunch,"Wagamama - Gyoza, 4 pc",4,189.0,18.0,8.0,9.0,960.0,2.0
2024-09-10,lunch,"Restaurant Ramen - Ramen, 0.8 bowl",0.8,600.0,44.0,12.0,20.0,1600.0,0.0
2024-09-10,dinner,"Old El Paso - Flour Tortilla - Supersoft, 1 tortilla",1,122.0,22.0,2.0,4.0,410.0,1.0
2024-09-10,dinner,"Hummus, plain, 2 tbsp",2,73.0,4.0,5.0,2.0,131.0,0.0
2024-09-10,dinner,"wetaca - estofado de pollo, 416 gram",416,433.0,31.0,12.0,49.0,0.0,4.0
2024-09-10,snacks,"Alea - Avena con manzana y canela, 60 g",60,214.0,36.0,3.0,8.0,0.0,6.0
2024-09-11,breakfast,"Supersol - Tortilla De Patatas, 200 g",200,270.0,30.0,12.0,8.0,0.0,0.0
2024-09-11,lunch,"Ensalada Polllo Ofi Bain, 1.1 serving",1.1,611.0,27.0,38.0,41.0,73.0,7.0
2024-09-11,dinner,"zippys - Korean Fried Chicken, 1 plate",1,610.0,33.0,29.0,52.0,1860.0,25.0
2024-09-11,dinner,"Peru - Arroz Chaufa De Pollo, 400 g",400,716.0,112.0,17.0,23.0,972.0,0.0
2024-09-11,dinner,"Aguila - Original Cerveza, 11.2 fl oz",11.2,118.0,13.0,0.0,1.0,0.0,0.0
2024-09-11,snacks,"biotech - BCAA glutamine, 12 g",12,44.0,1.0,1.0,9.0,0.0,1.0
2024-09-12,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-12,breakfast,"Arroz Blanco - Arroz Blanco Cocido, 0.9 gram",0.9,2.0,0.0,0.0,0.0,5.0,0.0
2024-09-12,breakfast,"wetaca - estofado de pollo, 250 gram",250,260.0,19.0,7.0,29.0,0.0,3.0
2024-09-12,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-12,dinner,"Quick Add, 1 serving(s)",1,1010.0,110.0,50.0,30.0,0.0,0.0
2024-09-13,breakfast,"Alea - Avena con manzana y canela, 60 g",60,214.0,36.0,3.0,8.0,0.0,6.0
2024-09-13,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-13,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-13,dinner,"Chuleton - Chuleton añojo, 500 gramo",500,805.0,3.0,40.0,110.0,280.0,0.0
2024-09-13,dinner,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-09-13,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 1.8 copa 150 gr.",1.8,193.0,1.0,0.0,1.0,11.0,0.0
2024-09-13,snacks,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-09-14,breakfast,"Tostada Casera - Tostada De Jamon Con Tomate, 0.6 tostada",0.6,336.0,19.0,8.0,19.0,239.0,0.0
2024-09-14,lunch,"Hot Pot, 1.5 serving (about 2 cups)",1.5,933.0,52.0,50.0,70.0,3269.0,22.0
2024-09-14,dinner,"Hero Tomate Frito - Tomate Frito, 100 gr",100,80.0,12.0,3.0,2.0,0.0,0.0
2024-09-14,dinner,"Huevo Frito Mediano (50g) - Huevo Frito, 2 huevo",2,232.0,2.0,20.0,14.0,172.0,1.0
2024-09-14,dinner,"Arroz Blanco - Arroz Blanco Cocido, 250 gram",250,464.0,100.0,1.0,10.0,1311.0,0.0
2024-09-14,snacks,"canchita - canchita, 20 gr",20,73.0,16.0,1.0,1.0,2.0,0.0
2024-09-15,breakfast,"Arroz Blanco - Arroz Blanco Cocido, 140 gram",140,260.0,56.0,1.0,5.0,734.0,0.0
2024-09-15,breakfast,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-09-15,breakfast,"Hero Tomate Frito - Tomate Frito, 40 gr",40,32.0,5.0,1.0,1.0,0.0,0.0
2024-09-15,lunch,"trigo sarraceno - trigo, 120 gramo",120,434.0,91.0,2.0,11.0,0.0,0.0
2024-09-15,lunch,"Ensalada De Pulpo, 0.5 taza",0.5,155.0,4.0,6.0,19.0,413.0,0.0
2024-09-15,lunch,"Salvamar - Bacalao en tomate, 220.0 gr,",220.0,519.0,4.0,44.0,26.0,3300.0,0.0
2024-09-15,dinner,"KFC - Original Recipe Chicken, Thigh, 330 g",330,870.0,24.0,63.0,54.0,2550.0,0.0
2024-09-15,dinner,"KFC - Extra Crispy Strips, 1 Pieces",1,125.0,6.0,7.0,11.0,315.0,0.0
2024-09-15,dinner,"Homemade - Patatas Fritas, 50 gr",50,130.0,9.0,10.0,1.0,75.0,0.0
2024-09-15,dinner,"mayonesa - Mayonesa, 0.7 cucharada",0.7,63.0,0.0,7.0,0.0,0.0,0.0
2024-09-15,dinner,"KFC - Fiery Buffalo Hot Wings, 1 Piece",1,70.0,5.0,4.0,4.0,290.0,0.0
2024-09-15,snacks,"Maurten - Gel100, 80 gramos",80,200.0,50.0,0.0,0.0,170.0,50.0
2024-09-15,snacks,"Popitas - palomitas al punto de sal zero, 35 gramos",35,115.0,20.0,1.0,3.0,1.0,0.0
2024-09-16,breakfast,"Alea - Avena con manzana y canela, 60 g",60,214.0,36.0,3.0,8.0,0.0,6.0
2024-09-16,breakfast,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-09-16,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-16,dinner,"Alberja - Alberja, 132 g",132,240.0,45.0,18.0,15.0,750.0,0.0
2024-09-16,dinner,"Costillas cerdo - Costillas cerdo, 150 gramos",150,419.0,0.0,35.0,26.0,0.0,0.0
2024-09-16,snacks,"Manzana, 1 medium",1,104.0,28.0,0.0,1.0,2.0,21.0
2024-09-17,breakfast,"Roig - Clara de huevo, 250 gr",250,125.0,3.0,1.0,25.0,0.0,3.0
2024-09-17,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-17,breakfast,"Smoked salmon, 50 gram",50,59.0,0.0,2.0,9.0,336.0,0.0
2024-09-17,lunch,"Restaurant Ramen - Ramen, 0.9 bowl",0.9,675.0,50.0,14.0,23.0,1800.0,0.0
2024-09-17,dinner,"La cocinera - Tiras de pollo estilo americano, 175 gramo",175,334.0,20.0,14.0,32.0,525.0,3.0
2024-09-17,dinner,"La Tierra - Patata (Luis_254), 100 Gramos",100,88.0,18.0,0.0,3.0,7.0,1.0
2024-09-17,dinner,"Mission - Wraps 100% integral, 60 gramo",60,175.0,25.0,5.0,6.0,960.0,1.0
2024-09-17,dinner,"mayonesa - Mayonesa, 0.7 cucharada",0.7,63.0,0.0,7.0,0.0,0.0,0.0
2024-09-17,dinner,"Cerveza Día Sin - Cerveza Sin Alcohol, 1 lata (330ml)",1,69.0,16.0,0.0,1.0,0.0,6.0
2024-09-18,breakfast,"Roig - Clara de huevo, 250 gr",250,125.0,3.0,1.0,25.0,0.0,3.0
2024-09-18,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-18,breakfast,"Cristallino - Pan cristallino 100% natural, 50 g",50,111.0,22.0,1.0,4.0,1.0,1.0
2024-09-18,lunch,"Ensalada Polllo Ofi Bain, 0.3 serving",0.3,167.0,7.0,10.0,11.0,20.0,2.0
2024-09-18,lunch,"Carnicos - Ternera setas teriyaki, 3 taza",3,279.0,14.0,6.0,45.0,0.0,0.0
2024-09-18,lunch,"Arroz Blanco - Arroz Blanco Cocido, 100 gram",100,185.0,40.0,0.0,4.0,525.0,0.0
2024-09-18,lunch,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-09-18,dinner,"Mamoun's Chicken Kebab Sandwich - Chicken Kebab Pita Bread, 1.7 sandwich",1.7,681.0,44.0,30.0,58.0,1785.0,0.0
2024-09-19,breakfast,"Roig - Clara de huevo, 250 gr",250,125.0,3.0,1.0,25.0,0.0,3.0
2024-09-19,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-19,breakfast,"Cristallino - Pan cristallino 100% natural, 50 g",50,111.0,22.0,1.0,4.0,1.0,1.0
2024-09-19,lunch,"Ensalada Polllo Ofi Bain, 0.9 serving",0.9,500.0,22.0,31.0,34.0,60.0,6.0
2024-09-19,lunch,"Supersol - Tortilla De Patatas, 200 g",200,270.0,30.0,12.0,8.0,0.0,0.0
2024-09-19,dinner,"Quick Add, 1 serving(s)",1,865.0,90.0,45.0,25.0,0.0,0.0
2024-09-19,snacks,"Supersol - Tortilla De Patatas, 150 g",150,203.0,23.0,9.0,6.0,0.0,0.0
2024-09-20,breakfast,"Roig - Clara de huevo, 250 gr",250,125.0,3.0,1.0,25.0,0.0,3.0
2024-09-20,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-20,breakfast,"Cristallino - Pan cristallino 100% natural, 50 g",50,111.0,22.0,1.0,4.0,1.0,1.0
2024-09-20,dinner,"Hot Pot, 2 serving (about 2 cups)",2,1244.0,70.0,66.0,93.0,4359.0,29.0
2024-09-20,snacks,"Cristallino - Pan cristallino 100% natural, 50 g",50,111.0,22.0,1.0,4.0,1.0,1.0
2024-09-20,snacks,"Anchoa - Anchoa, 51 gr",51,200.0,0.0,10.0,29.0,0.0,0.0
2024-09-20,snacks,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-09-20,snacks,"Naturales - Almendras, 42 unidades",42,294.0,10.0,25.0,11.0,1.0,3.0
2024-09-21,breakfast,"Jamon Serrano - Jamon Serrano Bellota, 40 gr",40,97.0,0.0,6.0,11.0,0.0,0.0
2024-09-21,breakfast,"Cristallino - Pan cristallino 100% natural, 50 g",50,111.0,22.0,1.0,4.0,1.0,1.0
2024-09-21,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-09-21,lunch,"Ameztoi - Pasta Bolognesa, 500 gramo",500,630.0,83.0,22.0,26.0,1840.0,17.0
2024-09-21,dinner,"Homemade - Patatas Fritas, 60 gr",60,156.0,11.0,12.0,2.0,90.0,0.0
2024-09-21,dinner,"Hummus, plain, 4 tbsp",4,146.0,9.0,10.0,4.0,263.0,0.0
2024-09-21,dinner,"Pan Arabe - Pan Arabe, 0.6 Mediano (13,5 Cm De Diámetro)",0.6,74.0,15.0,0.0,2.0,143.0,0.0
2024-09-21,dinner,"Beef Shawarma, 1 sandwich",1,773.0,58.0,24.0,78.0,602.0,3.0
2024-09-21,snacks,"226 - Recovery Drink, 25 gramo",25,99.0,11.0,1.0,11.0,2.0,0.0
2024-09-21,snacks,"226 - Recovery Drink, 50 gramo",50,198.0,21.0,3.0,22.0,3.0,1.0
2024-09-21,snacks,"Maurten - Gel100, 80 gramos",80,200.0,50.0,0.0,0.0,170.0,50.0
2024-09-22,breakfast,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-09-22,breakfast,"Pan Arabe - Pan Arabe, 0.8 Mediano (13,5 Cm De Diámetro)",0.8,98.0,20.0,0.0,3.0,191.0,0.0
2024-09-22,breakfast,"Hummus, plain, 6 tbsp",6,219.0,13.0,15.0,7.0,394.0,0.0
2024-09-22,lunch,"Peru - Arroz Chaufa De Pollo, 100 g",100,179.0,28.0,4.0,6.0,243.0,0.0
2024-09-22,lunch,"Homemade - Patatas Fritas, 80 gr",80,208.0,14.0,16.0,2.0,120.0,0.0
2024-09-22,lunch,"Homemade - Causa Rellena, 0.5 square",0.5,160.0,9.0,4.0,7.0,8.0,2.0
2024-09-22,lunch,"Palacios - cuartos asados pollo, 1.1 racion",1.1,724.0,3.0,28.0,89.0,0.0,1.0
2024-09-22,dinner,"Quick Add, 1 serving(s)",1,625.0,70.0,25.0,30.0,0.0,0.0
2024-09-23,breakfast,"Egg, 2 large",2,143.0,1.0,10.0,13.0,142.0,0.0
2024-09-23,breakfast,"Kroger sausage - Sausage, 1.98 links",1.98,106.0,1.0,8.0,7.0,462.0,1.0
2024-09-23,breakfast,"Mushrooms, 2 cup, whole",2,42.0,6.0,1.0,6.0,10.0,4.0
2024-09-23,breakfast,"Hash brown - Hash Brown, 2 ounce",2,150.0,15.0,9.0,1.0,310.0,0.0
2024-09-23,lunch,"Beef Shawarma, 1 sandwich",1,773.0,58.0,24.0,78.0,602.0,3.0
2024-09-23,dinner,"Paella - Seafood Paella, 350 gram",350,462.0,64.0,13.0,16.0,4.0,1.0
2024-09-24,breakfast,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-09-24,breakfast,"Silueta - Pan integral cereales sin corteza, 28 gramo",28,68.0,11.0,1.0,4.0,0.0,0.0
2024-09-24,breakfast,"Hummus, plain, 5 tbsp",5,182.0,11.0,13.0,6.0,329.0,0.0
2024-09-24,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-24,dinner,"Hummus, plain, 3 tbsp",3,109.0,7.0,8.0,3.0,197.0,0.0
2024-09-24,dinner,"Silueta - Pan integral cereales sin corteza, 28 gramo",28,68.0,11.0,1.0,4.0,0.0,0.0
2024-09-24,dinner,"Home - Hamburguesa, 1.8 piece",1.8,891.0,72.0,45.0,49.0,0.0,0.0
2024-09-24,dinner,"Homemade - Patatas Fritas, 80 gr",80,208.0,14.0,16.0,2.0,120.0,0.0
2024-09-25,breakfast,"Silueta - Pan integral cereales sin corteza, 56 gramo",56,136.0,22.0,2.0,7.0,0.0,0.0
2024-09-25,breakfast,"Jamón de Pavo - Jamón de pavo carchelejo, 20 gramo",20,41.0,0.0,1.0,7.0,0.0,0.0
2024-09-25,breakfast,"Hummus, plain, 2 tbsp",2,73.0,4.0,5.0,2.0,131.0,0.0
2024-09-25,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-25,lunch,"Ensalada Polllo Ofi Bain, 1.1 serving",1.1,611.0,27.0,38.0,41.0,73.0,7.0
2024-09-25,dinner,"Pans and Company - Bocadillo Jamon Serrano, 150 gr",150,720.0,84.0,24.0,41.0,0.0,0.0
2024-09-25,dinner,"Supersol - Tortilla De Patatas, 150 g",150,203.0,23.0,9.0,6.0,0.0,0.0
2024-09-26,breakfast,"Roig - Clara de huevo, 30 gr",30,15.0,0.0,0.0,3.0,0.0,0.0
2024-09-26,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-09-26,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-09-26,breakfast,"Jamon de pavo - Jamon, 4 rebanada",4,144.0,2.0,5.0,20.0,1264.0,2.0
2024-09-26,breakfast,"Hacendado - Pan Integral, 100 gram",100,229.0,43.0,1.0,8.0,0.0,3.0
2024-09-26,breakfast,"Aceite oliva - Aceite, 0.4 cucharada (14gr)",0.4,50.0,0.0,6.0,0.0,0.0,0.0
2024-09-26,lunch,"Gazpacho - Gazpacho Andaluz (Sin Pan), 300 ml",300,105.0,5.0,8.0,2.0,0.0,0.0
2024-09-26,lunch,"Pollo Plancha - Pollo Plancha, 300 gr",300,294.0,3.0,4.0,61.0,2115.0,0.0
2024-09-26,lunch,"fideua marta - fideua, 200 gramo",200,242.0,30.0,9.0,7.0,0.0,0.0
2024-09-26,lunch,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-09-26,dinner,"Homemade - Bocadillo De Atún, 0.8 bocadillo",0.8,592.0,96.0,4.0,20.0,1152.0,0.0
2024-09-26,dinner,"Wong - Olluquito, 1 Porción",1,220.0,32.0,4.0,17.0,1260.0,20.0
2024-09-27,breakfast,"Supersol - Tortilla De Patatas, 230.0 g",230.0,311.0,35.0,14.0,9.0,0.0,0.0
2024-09-27,lunch,"Ensalada Polllo Ofi Bain, 1.1 serving",1.1,611.0,27.0,38.0,41.0,73.0,7.0
2024-09-27,dinner,"Bogavante - Bogavante, 600 g",600,540.0,0.0,6.0,114.0,0.0,0.0
2024-09-27,dinner,"Ensaladilla: - Ensaladilla Rusa, 180 gr",180,342.0,14.0,27.0,9.0,216.0,5.0
2024-09-27,dinner,"Pan - Pan Blanco ✓, 70 g",70,179.0,39.0,1.0,5.0,350.0,4.0
2024-09-27,dinner,"Vino Blanco - vino blanco, 250 ml",250,242.0,8.0,0.0,0.0,0.0,0.0
2024-09-27,dinner,"Generic - Bocadillo De Calamares, 1 bocadillo",1,473.0,65.0,15.0,18.0,764.0,1.0
2024-09-28,breakfast,"Supersol - Tortilla De Patatas, 110.0 g",110.0,149.0,17.0,7.0,4.0,0.0,0.0
2024-09-28,lunch,"familymart - mapu tofu, 1 package",1,507.0,10.0,10.0,10.0,0.0,0.0
2024-09-28,lunch,"Abokado - Pekin Duck Wrap, 1 wrap",1,179.0,35.0,2.0,7.0,300.0,9.0
2024-09-28,lunch,"Arroz Blanco - Arroz Blanco Cocido, 180 gram",180,334.0,72.0,1.0,7.0,944.0,0.0
2024-09-28,lunch,"Wagamama - Gyoza, 2 pc",2,94.0,9.0,4.0,5.0,480.0,1.0
2024-09-28,dinner,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-09-28,dinner,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-09-28,dinner,"Hero Tomate Frito - Tomate Frito, 40 gr",40,32.0,5.0,1.0,1.0,0.0,0.0
2024-09-28,dinner,"Arroz Blanco - Arroz Blanco Cocido, 160 gram",160,297.0,64.0,1.0,6.0,839.0,0.0
2024-09-28,snacks,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-28,snacks,"Supersol - Tortilla De Patatas, 110.0 g",110.0,149.0,17.0,7.0,4.0,0.0,0.0
2024-09-29,breakfast,"Alea - Avena con manzana y canela, 90 g",90,321.0,54.0,4.0,12.0,0.0,8.0
2024-09-29,lunch,"Carretilla - Paella Verduras Y Pollo, 500 gr",500,886.0,97.0,46.0,19.0,1085.0,5.0
2024-09-29,lunch,"Gadis - Tomate (Fresco) [L&P], 100 grs.",100,24.0,5.0,0.0,1.0,5.0,0.0
2024-09-29,lunch,"Aceite Oliva - Aceite Oliva 7ml, 0.7 cucharadita de café (7ml)",0.7,42.0,0.0,5.0,0.0,0.0,0.0
2024-09-29,lunch,"Anchoa - Anchoa, 17 gr",17,67.0,0.0,3.0,10.0,0.0,0.0
2024-09-29,dinner,"Beef Shawarma, 1 sandwich",1,773.0,58.0,24.0,78.0,602.0,3.0
2024-09-29,dinner,"Hummus, plain, 8 tbsp",8,292.0,18.0,21.0,9.0,526.0,0.0
2024-09-29,dinner,"Pan Arabe - Pan Arabe, 1.2 Mediano (13,5 Cm De Diámetro)",1.2,148.0,30.0,1.0,5.0,287.0,1.0
2024-09-29,dinner,"Mahou - Cerveza Tostada 0,0, 330 ml",330,86.0,20.0,0.0,1.0,0.0,11.0
2024-09-29,snacks,"226 - Recovery Drink, 50 gramo",50,198.0,21.0,3.0,22.0,3.0,1.0
2024-09-29,snacks,"Maurten - Gel100, 80 gramos",80,200.0,50.0,0.0,0.0,170.0,50.0
2024-09-29,snacks,"Popitas - palomitas al punto de sal zero, 35 gramos",35,115.0,20.0,1.0,3.0,1.0,0.0
2024-09-30,breakfast,"Hummus, plain, 5 tbsp",5,182.0,11.0,13.0,6.0,329.0,0.0
2024-09-30,breakfast,"Pan Arabe - Pan Arabe, 0.35 Mediano (13,5 Cm De Diámetro)",0.35,43.0,9.0,0.0,1.0,84.0,0.0
2024-09-30,breakfast,"226ERS - Isolate protein, 30 g",30,110.0,1.0,0.0,26.0,0.0,0.0
2024-09-30,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-09-30,dinner,"Ameztoi - Pasta Bolognesa, 500 gramo",500,630.0,83.0,22.0,26.0,1840.0,17.0
2024-09-30,dinner,"Vino Blanco - vino blanco, 250 ml",250,242.0,8.0,0.0,0.0,0.0,0.0
2024-09-30,dinner,"Pan - Pan Blanco ✓, 70 g",70,179.0,39.0,1.0,5.0,350.0,4.0
2024-10-01,breakfast,"Roig - Clara de huevo, 30 gr",30,15.0,0.0,0.0,3.0,0.0,0.0
2024-10-01,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-10-01,breakfast,"Aceite oliva - Aceite, 0.4 cucharada (14gr)",0.4,50.0,0.0,6.0,0.0,0.0,0.0
2024-10-01,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-10-01,breakfast,"Hacendado - Pan Integral, 100 gram",100,229.0,43.0,1.0,8.0,0.0,3.0
